#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 0 0 0 0.785398 1 1 3.974e-07 1.50749e-08 -3.01321e-09 6.69769e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -1.19971e-05 1.08008e-06 1.72498e-05 4.97527e-07 0 2 0 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 2 
4 4 0 0 0 0 0 0.785398 1 1 3.9467e-06 1.61981e-07 -5.60861e-06 8.67798e-08 2 0 2 0 
4 4 0 0 0 0 0 0.785398 1 1 -0.000122755 1.10608e-05 9.77086e-05 5.19776e-06 2 2 2 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 2 
4 4 0 0 0 0 0 0.785398 1 1 7.92701e-07 7.25058e-08 5.04776e-07 1.50543e-08 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 9.62315e-06 7.25245e-07 3.74334e-06 1.47409e-07 0 2 0 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 3 
4 4 0 0 0 0 0 0.785398 1 1 -2.59824e-06 1.20458e-06 1.79709e-05 5.30173e-07 2 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -5.60776e-06 1.21944e-05 0.000103789 5.15035e-06 2 3 2 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 2 3 2 
4 4 0 0 0 0 0 0.785398 1 1 7.5972e-07 7.1123e-08 4.8098e-07 1.47211e-08 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 8.50553e-06 7.20332e-07 3.79871e-06 1.47167e-07 0 2 0 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 3 
4 4 0 0 0 0 0 0.785398 1 1 -2.57899e-06 1.19592e-06 1.82923e-05 5.23906e-07 2 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.91717e-05 1.20473e-05 0.000115149 5.06803e-06 2 3 2 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 2 3 2 
4 4 0 0 0 0 0 0.785398 1 1 -1.16965e-07 1.22131e-08 -2.49608e-07 3.43726e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -2.21124e-07 1.1869e-07 -2.19129e-06 3.61269e-08 2 0 2 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.17952e-07 9.97292e-09 -7.20986e-08 4.49922e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 1.73263e-06 8.01747e-07 -7.27568e-07 3.74371e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -5.93199e-07 3.36403e-08 -1.55644e-07 6.39873e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -6.77576e-06 3.42508e-07 -1.16941e-06 6.44982e-08 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.15066e-07 1.21357e-08 -2.41033e-07 3.44563e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
