#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 1 1 2.94098e-05 4.70693e-05 0 0 0 0 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 1 1 -7.91579e-08 5.14881e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 1 1 -8.66912e-05 4.66766e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 1 1 4.51232e-05 3.45235e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 1 1 9.39443e-05 1.82207e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 1 1 0.000107402 4.35483e-06 0 0 0 0 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 6.54527e-05 2.31246e-05 0 0 0 0 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 -8.87397e-05 3.23151e-05 0 0 0 0 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 -5.02825e-05 2.28374e-05 0 0 0 0 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
3 4 0 0 0 0 0 0.785398 1 1 -0.000198735 1.19865e-06 -1.78016e-05 2.63236e-07 0 0 0 -1 
3 4 0 0 0 0 0 0.785398 1 1 -0.00154482 8.60929e-06 0.000137405 2.91651e-06 0 2 2 -1 
3 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 0 0 0 0.785398 1 1 -0.0015368 8.51067e-06 0.000134532 2.90721e-06 2 0 3 -1 
3 4 0 0 0 0 0 0.785398 1 1 -0.00153723 8.56253e-06 0.000134584 2.89843e-06 2 2 1 -1 
3 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 0.785398 0 0 0.785398 1 1 -0.00022075 1.40961e-06 -2.59136e-05 4.7299e-07 0 0 0 -1 
3 4 0 0 0.785398 0 0 0.785398 1 1 -0.00133791 1.01176e-05 0.000247703 6.13637e-06 0 2 2 -1 
3 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 0.785398 0 0 0.785398 1 1 -0.00133116 1.01424e-05 0.000242849 6.124e-06 2 0 3 -1 
3 4 0 0 0.785398 0 0 0.785398 1 1 -0.00135189 1.02862e-05 0.000255081 6.25603e-06 2 2 1 -1 
3 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 1.5708 0 0 0.785398 1 1 -0.000227776 2.03406e-06 -6.13711e-05 1.49912e-06 0 0 0 -1 
3 4 0 0 1.5708 0 0 0.785398 1 1 -0.00081821 1.2998e-05 0.000521589 1.33765e-05 0 2 2 -1 
3 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 1.5708 0 0 0.785398 1 1 -0.000815725 1.2985e-05 0.000518858 1.32782e-05 2 0 3 -1 
3 4 0 0 1.5708 0 0 0.785398 1 1 -0.000812965 1.29267e-05 0.000507325 1.31766e-05 2 2 1 -1 
3 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 2.35619 0 0 0.785398 1 1 -0.000112999 2.28636e-06 -0.000132442 3.22842e-06 0 0 0 -1 
3 4 0 0 2.35619 0 0 0.785398 1 1 -0.000269296 1.33088e-05 0.000779977 2.1039e-05 0 2 2 -1 
3 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 2.35619 0 0 0.785398 1 1 -0.00026271 1.37363e-05 0.000807928 2.18487e-05 2 0 3 -1 
3 4 0 0 2.35619 0 0 0.785398 1 1 -0.000255997 1.36611e-05 0.000788916 2.12556e-05 2 2 1 -1 
3 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 3.14159 0 0 0.785398 1 1 5.87866e-07 1.91217e-06 -0.000177136 4.14909e-06 0 0 0 -1 
3 4 0 0 3.14159 0 0 0.785398 1 1 3.95161e-06 1.26934e-05 0.000919983 2.58554e-05 0 2 2 -1 
3 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 3.14159 0 0 0.785398 1 1 4.25402e-06 1.27129e-05 0.000956346 2.63501e-05 2 0 3 -1 
3 4 0 0 3.14159 0 0 0.785398 1 1 -6.08813e-06 1.23547e-05 0.000891313 2.53115e-05 2 2 1 -1 
3 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.000109991 2.26879e-06 -0.000134335 3.2815e-06 0 0 0 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.000268925 1.39737e-05 0.000832452 2.1907e-05 0 2 2 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.000255461 1.35581e-05 0.000824668 2.16158e-05 2 0 3 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.000272789 1.35551e-05 0.000809037 2.15417e-05 2 2 1 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.000226056 2.03271e-06 -6.24683e-05 1.49059e-06 0 0 0 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.000828771 1.30412e-05 0.000518629 1.33649e-05 0 2 2 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.00083871 1.30506e-05 0.000532803 1.34424e-05 2 0 3 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.00082929 1.31633e-05 0.000532768 1.33613e-05 2 2 1 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 3 1 2 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 3 3 0 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 1 1 0.000220518 1.4113e-06 -2.63461e-05 4.70628e-07 0 0 0 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 1 1 0.00133416 1.01482e-05 0.000244255 6.13625e-06 0 2 2 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 1 1 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 3 3 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 1 1 0.00134251 1.02049e-05 0.000246971 6.12369e-06 2 0 3 -1 
