#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 0 0 0 0.785398 1 1 -0.000573681 2.13331e-05 -0.00122172 1.78824e-05 0 1 0 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 0.785398 0 0 0.785398 1 1 -0.000553286 2.25394e-05 -0.00130476 1.97117e-05 0 1 0 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 1.5708 0 0 0.785398 1 1 -0.000483404 2.44641e-05 -0.00163102 2.37521e-05 0 1 0 1 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 2.35619 0 0 0.785398 1 1 -0.00023791 2.63239e-05 -0.00221971 3.53605e-05 0 1 0 1 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 4.40076e-05 2.43291e-05 -0.00252552 4.58839e-05 0 1 0 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.000244204 2.57131e-05 -0.00216641 3.65128e-05 0 1 0 1 
4 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.000528101 2.48553e-05 -0.00167612 2.6056e-05 0 1 0 1 
4 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 3.14159 2.35619 0 0.785398 1 1 0.000526519 2.2054e-05 -0.00131266 1.92922e-05 0 1 0 1 
4 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 0.000557753 2.20562e-05 -0.00124784 1.97388e-05 0 1 0 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 2.35619 2.35619 0 0.785398 1 1 0.000580502 2.30205e-05 -0.00143479 2.18278e-05 0 1 0 1 
4 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 -3.37287e-05 2.51017e-05 -0.00189323 3.322e-05 0 1 0 1 
4 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 -0.000545561 2.43194e-05 -0.00151151 2.32758e-05 0 1 0 1 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 1 0 1 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -0.000584911 2.18155e-05 -0.0012411 1.86508e-05 1 1 1 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0 0 0.785398 1 1 -0.000581234 2.24081e-05 -0.00133897 2.038e-05 1 1 1 1 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 1.5708 0 0 0.785398 1 1 -0.000525434 2.56034e-05 -0.00172175 2.61359e-05 1 1 1 1 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 2.35619 0 0 0.785398 1 1 -0.000311797 2.67225e-05 -0.00220688 3.63278e-05 1 1 1 1 
